wn,acac,ozone,h2o
2414.078859,3.69419E-05,-3.54733E-07,-8.42275E-08
2414.199388,3.66647E-05,-4.87913E-07,-8.35954E-08
2414.319918,3.63634E-05,-6.57084E-07,-8.29086E-08
2414.440447,3.60915E-05,-8.33311E-07,-8.22887E-08
2414.560976,3.58852E-05,-9.84797E-07,-8.18183E-08
2414.681505,3.5761E-05,-1.08659E-06,-8.1535E-08
2414.802034,3.57079E-05,-1.12435E-06,-8.1414E-08
2414.922563,3.57095E-05,-1.0983E-06,-8.14176E-08
2415.043093,3.57504E-05,-1.02499E-06,-8.15108E-08
2415.163622,3.58262E-05,-9.24955E-07,-8.16838E-08
2415.284151,3.5942E-05,-8.16087E-07,-8.19478E-08
2415.40468,3.61056E-05,-7.13399E-07,-8.23207E-08
2415.525209,3.63178E-05,-6.23515E-07,-8.28047E-08
2415.645738,3.6561E-05,-5.48648E-07,-8.33591E-08
2415.766268,3.68017E-05,-4.87913E-07,-8.39079E-08
2415.886797,3.70025E-05,-4.42858E-07,-8.43656E-08
2416.007326,3.71352E-05,-4.13704E-07,-8.46681E-08
2416.127855,3.71898E-05,-4.03765E-07,-8.47927E-08
2416.248384,3.7182E-05,-4.11054E-07,-8.47749E-08
2416.368914,3.71386E-05,-4.32477E-07,-8.4676E-08
2416.489443,3.70886E-05,-4.61852E-07,-8.45621E-08
2416.609972,3.70502E-05,-4.94318E-07,-8.44745E-08
2416.730501,3.7019E-05,-5.22587E-07,-8.44033E-08
2416.85103,3.69812E-05,-5.46218E-07,-8.43172E-08
2416.971559,3.69122E-05,-5.6742E-07,-8.41599E-08
2417.092089,3.68045E-05,-5.87959E-07,-8.39143E-08
2417.212618,3.66634E-05,-6.09381E-07,-8.35926E-08
2417.333147,3.65164E-05,-6.30803E-07,-8.32573E-08
2417.453676,3.63971E-05,-6.49796E-07,-8.29854E-08
2417.574205,3.63319E-05,-6.61501E-07,-8.28367E-08
2417.694734,3.63291E-05,-6.62163E-07,-8.28303E-08
2417.815264,3.63762E-05,-6.52667E-07,-8.29378E-08
2417.935793,3.64408E-05,-6.36987E-07,-8.30851E-08
2418.056322,3.64873E-05,-6.20424E-07,-8.31911E-08
2418.176851,3.64951E-05,-6.09823E-07,-8.32089E-08
2418.29738,3.64577E-05,-6.0916E-07,-8.31235E-08
2418.41791,3.63924E-05,-6.17773E-07,-8.29748E-08
2418.538439,3.63269E-05,-6.31245E-07,-8.28253E-08
2418.658968,3.62913E-05,-6.42287E-07,-8.27442E-08
2418.779497,3.63038E-05,-6.41183E-07,-8.27726E-08
2418.900026,3.63665E-05,-6.19099E-07,-8.29157E-08
2419.020555,3.64674E-05,-5.76254E-07,-8.31456E-08
2419.141085,3.65854E-05,-5.14195E-07,-8.34146E-08
2419.261614,3.66981E-05,-4.47717E-07,-8.36716E-08
2419.382143,3.67892E-05,-3.91397E-07,-8.38794E-08
2419.502672,3.6856E-05,-3.63126E-07,-8.40318E-08
2419.623201,3.68976E-05,-3.77924E-07,-8.41264E-08
2419.74373,3.69178E-05,-4.37336E-07,-8.41727E-08
2419.86426,3.69222E-05,-5.35617E-07,-8.41827E-08
2419.984789,3.69197E-05,-6.55096E-07,-8.4177E-08
2420.105318,3.69135E-05,-7.70375E-07,-8.41627E-08
2420.225847,3.69113E-05,-8.56941E-07,-8.41578E-08
2420.346376,3.69144E-05,-8.98897E-07,-8.41649E-08
2420.466906,3.6926E-05,-8.92493E-07,-8.41912E-08
2420.587435,3.69391E-05,-8.43028E-07,-8.42211E-08
2420.707964,3.69403E-05,-7.68607E-07,-8.42239E-08
2420.828493,3.69154E-05,-6.89769E-07,-8.4167E-08
2420.949022,3.6846E-05,-6.22853E-07,-8.4009E-08
2421.069551,3.67215E-05,-5.73825E-07,-8.3725E-08
2421.190081,3.65395E-05,-5.43568E-07,-8.331E-08
2421.31061,3.63144E-05,-5.20158E-07,-8.27968E-08
2421.431139,3.60712E-05,-4.93434E-07,-8.22424E-08
2421.551668,3.58378E-05,-4.52355E-07,-8.17101E-08
2421.672197,3.56414E-05,-3.94489E-07,-8.12625E-08
2421.792726,3.55041E-05,-3.22266E-07,-8.09494E-08
2421.913256,3.54354E-05,-2.44961E-07,-8.07928E-08
2422.033785,3.54326E-05,-1.72292E-07,-8.07864E-08
2422.154314,3.54841E-05,-1.15304E-07,-8.09038E-08
2422.274843,3.55734E-05,-7.90788E-08,-8.11073E-08
2422.395372,3.56798E-05,-6.45002E-08,-8.135E-08
2422.515901,3.57859E-05,-6.82553E-08,-8.1592E-08
2422.636431,3.58758E-05,-8.08459E-08,-8.17969E-08
2422.75696,3.5942E-05,-8.76934E-08,-8.19478E-08
2422.877489,3.59832E-05,-7.86371E-08,-8.20417E-08
2422.998018,3.60029E-05,-4.52828E-08,-8.20866E-08
2423.118547,3.60172E-05,1.61253E-08,-8.21193E-08
2423.239077,3.60422E-05,9.60903E-08,-8.21762E-08
2423.359606,3.60937E-05,1.82464E-07,-8.22936E-08
2423.480135,3.61817E-05,2.56911E-07,-8.24944E-08
2423.600664,3.63016E-05,2.99326E-07,-8.27676E-08
2423.721193,3.64411E-05,2.96896E-07,-8.30858E-08
2423.841722,3.6576E-05,2.43656E-07,-8.33933E-08
2423.962252,3.66787E-05,1.42701E-07,-8.36274E-08
2424.082781,3.6729E-05,2.87162E-09,-8.3742E-08
2424.20331,3.67202E-05,-1.61248E-07,-8.37221E-08
2424.323839,3.66619E-05,-3.34414E-07,-8.3589E-08
2424.444368,3.6576E-05,-5.03152E-07,-8.33933E-08
2424.564897,3.64986E-05,-6.509E-07,-8.32167E-08
2424.685427,3.64583E-05,-7.64412E-07,-8.31249E-08
2424.805956,3.64783E-05,-8.3022E-07,-8.31705E-08
2424.926485,3.6561E-05,-8.3817E-07,-8.33591E-08
2425.047014,3.66959E-05,-7.86716E-07,-8.36666E-08
2425.167543,3.6852E-05,-6.84027E-07,-8.40225E-08
2425.288073,3.69962E-05,-5.50194E-07,-8.43514E-08
2425.408602,3.70942E-05,-4.12158E-07,-8.45749E-08
2425.529131,3.71239E-05,-2.99958E-07,-8.46425E-08
2425.64966,3.70746E-05,-2.33254E-07,-8.453E-08
2425.770189,3.69525E-05,-2.20223E-07,-8.42517E-08
2425.890718,3.67736E-05,-2.49599E-07,-8.38438E-08
2426.011248,3.65648E-05,-2.99516E-07,-8.33676E-08
2426.131777,3.63515E-05,-3.47224E-07,-8.28815E-08
2426.252306,3.61605E-05,-3.71961E-07,-8.24459E-08
2426.372835,3.60107E-05,-3.68206E-07,-8.21044E-08
2426.493364,3.59127E-05,-3.43027E-07,-8.18809E-08
2426.613893,3.58683E-05,-3.10339E-07,-8.17798E-08
2426.734423,3.58721E-05,-2.8538E-07,-8.17884E-08
2426.854952,3.59174E-05,-2.75662E-07,-8.18916E-08
2426.975481,3.59888E-05,-2.82067E-07,-8.20545E-08
2427.09601,3.60759E-05,-2.94657E-07,-8.22531E-08
2427.216539,3.61652E-05,-3.06142E-07,-8.24566E-08
2427.337069,3.62473E-05,-3.09897E-07,-8.26438E-08
2427.457598,3.63097E-05,-3.09897E-07,-8.27862E-08
2427.578127,3.63447E-05,-3.11664E-07,-8.28659E-08
2427.698656,3.63434E-05,-3.24475E-07,-8.2863E-08
2427.819185,3.62966E-05,-3.52966E-07,-8.27563E-08
2427.939714,3.62051E-05,-3.95152E-07,-8.25477E-08
2428.060244,3.60759E-05,-4.46833E-07,-8.22531E-08
2428.180773,3.59286E-05,-5.00502E-07,-8.19172E-08
2428.301302,3.5795E-05,-5.53948E-07,-8.16126E-08
2428.421831,3.5716E-05,-6.0916E-07,-8.14325E-08
2428.54236,3.57313E-05,-6.72985E-07,-8.14674E-08
2428.662889,3.58668E-05,-7.48511E-07,-8.17763E-08
2428.783419,3.61299E-05,-8.32428E-07,-8.23762E-08
2428.903948,3.64986E-05,-9.07509E-07,-8.32167E-08
2429.024477,3.69238E-05,-9.52337E-07,-8.41862E-08
2429.145006,3.73394E-05,-9.43062E-07,-8.51337E-08
2429.265535,3.76738E-05,-8.6489E-07,-8.58962E-08
2429.386065,3.78711E-05,-7.1914E-07,-8.63462E-08
2429.506594,3.79027E-05,-5.25679E-07,-8.64181E-08
2429.627123,3.77709E-05,-3.17848E-07,-8.61176E-08
2429.747652,3.75073E-05,-1.30766E-07,-8.55167E-08
2429.868181,3.71692E-05,3.5343E-09,-8.47457E-08
2429.98871,3.68161E-05,6.82569E-08,-8.39406E-08
2430.10924,3.64998E-05,6.14091E-08,-8.32196E-08
2430.229769,3.62566E-05,-7.51037E-09,-8.26652E-08
2430.350298,3.61006E-05,-1.21489E-07,-8.23093E-08
2430.470827,3.60225E-05,-2.66827E-07,-8.21314E-08
2430.591356,3.60026E-05,-4.28281E-07,-8.20859E-08
2430.711885,3.60119E-05,-5.95689E-07,-8.21072E-08
2430.832415,3.60278E-05,-7.59333E-07,-8.21435E-08
2430.952944,3.60272E-05,-9.06847E-07,-8.21421E-08
2431.073473,3.59998E-05,-1.02587E-06,-8.20794E-08
2431.194002,3.59439E-05,-1.10912E-06,-8.19521E-08
2431.314531,3.58674E-05,-1.15019E-06,-8.17777E-08
2431.43506,3.57909E-05,-1.15769E-06,-8.16033E-08
2431.55559,3.57338E-05,-1.14356E-06,-8.14731E-08
2431.676119,3.57195E-05,-1.12744E-06,-8.14404E-08
2431.796648,3.57622E-05,-1.127E-06,-8.15379E-08
2431.917177,3.58618E-05,-1.15019E-06,-8.17649E-08
2432.037706,3.60057E-05,-1.19457E-06,-8.2093E-08
2432.158236,3.61636E-05,-1.24977E-06,-8.24531E-08
2432.278765,3.63022E-05,-1.29812E-06,-8.27691E-08
2432.399294,3.63878E-05,-1.3213E-06,-8.29641E-08
2432.519823,3.64002E-05,-1.30806E-06,-8.29926E-08
2432.640352,3.63372E-05,-1.25529E-06,-8.28488E-08
2432.760881,3.62167E-05,-1.16388E-06,-8.25741E-08
2432.881411,3.60659E-05,-1.04155E-06,-8.22303E-08
2433.00194,3.59189E-05,-8.9691E-07,-8.18951E-08
2433.122469,3.58031E-05,-7.39237E-07,-8.16311E-08
2433.242998,3.57288E-05,-5.74929E-07,-8.14617E-08
2433.363527,3.56923E-05,-4.13483E-07,-8.13785E-08
2433.484056,3.56776E-05,-2.67048E-07,-8.1345E-08
2433.604586,3.56623E-05,-1.49099E-07,-8.13102E-08
2433.725115,3.56274E-05,-7.77535E-08,-8.12305E-08
2433.845644,3.55581E-05,-6.25122E-08,-8.10725E-08
2433.966173,3.54548E-05,-1.09119E-07,-8.0837E-08
2434.086702,3.53243E-05,-2.13596E-07,-8.05395E-08
2434.207232,3.5182E-05,-3.58488E-07,-8.0215E-08
2434.327761,3.5046E-05,-5.20379E-07,-7.99048E-08
2434.44829,3.49336E-05,-6.73205E-07,-7.96487E-08
2434.568819,3.48631E-05,-7.92679E-07,-7.94879E-08
2434.689348,3.48435E-05,-8.65111E-07,-7.94431E-08
2434.809877,3.48834E-05,-8.88298E-07,-7.95341E-08
2434.930407,3.49826E-05,-8.68644E-07,-7.97604E-08
2435.050936,3.51318E-05,-8.26245E-07,-8.01005E-08
2435.171465,3.53156E-05,-7.7722E-07,-8.05196E-08
2435.291994,3.55141E-05,-7.39457E-07,-8.09722E-08
2435.412523,3.57064E-05,-7.22674E-07,-8.14105E-08
2435.533052,3.58721E-05,-7.29299E-07,-8.17884E-08
2435.653582,3.60022E-05,-7.55799E-07,-8.20851E-08
2435.774111,3.60959E-05,-7.93341E-07,-8.22986E-08
2435.89464,3.61646E-05,-8.36183E-07,-8.24552E-08
2436.015169,3.62239E-05,-8.82335E-07,-8.25904E-08
2436.135698,3.62947E-05,-9.32463E-07,-8.2752E-08
2436.256228,3.6394E-05,-9.92747E-07,-8.29783E-08
2436.376757,3.65304E-05,-1.06804E-06,-8.32894E-08
2436.497286,3.66996E-05,-1.16123E-06,-8.36751E-08
2436.617815,3.68863E-05,-1.26876E-06,-8.41008E-08
2436.738344,3.70636E-05,-1.37981E-06,-8.45051E-08
2436.858873,3.7202E-05,-1.47961E-06,-8.48205E-08
2436.979403,3.72716E-05,-1.55445E-06,-8.49792E-08
2437.099932,3.72538E-05,-1.59132E-06,-8.49387E-08
2437.220461,3.7148E-05,-1.58757E-06,-8.46973E-08
2437.34099,3.69691E-05,-1.54849E-06,-8.42894E-08
2437.461519,3.67477E-05,-1.48513E-06,-8.37848E-08
2437.582048,3.6527E-05,-1.41293E-06,-8.32815E-08
2437.702578,3.63409E-05,-1.34515E-06,-8.28573E-08
2437.823107,3.62173E-05,-1.28642E-06,-8.25755E-08
2437.943636,3.61611E-05,-1.23409E-06,-8.24474E-08
2438.064165,3.61574E-05,-1.18044E-06,-8.24388E-08
2438.184694,3.61789E-05,-1.11331E-06,-8.2488E-08
2438.305224,3.61942E-05,-1.02344E-06,-8.25228E-08
2438.425753,3.61786E-05,-9.08172E-07,-8.24872E-08
2438.546282,3.61284E-05,-7.75012E-07,-8.23727E-08
2438.666811,3.60538E-05,-6.3787E-07,-8.22026E-08
2438.78734,3.59779E-05,-5.11765E-07,-8.20296E-08
2438.907869,3.59292E-05,-4.09287E-07,-8.19186E-08
2439.028399,3.59217E-05,-3.35739E-07,-8.19015E-08
2439.148928,3.59576E-05,-2.89135E-07,-8.19834E-08
2439.269457,3.60151E-05,-2.60643E-07,-8.21143E-08
2439.389986,3.60644E-05,-2.40322E-07,-8.22268E-08
2439.510515,3.60787E-05,-2.25303E-07,-8.22595E-08
2439.631044,3.60378E-05,-2.18456E-07,-8.21663E-08
2439.751574,3.59461E-05,-2.28837E-07,-8.1957E-08
2439.872103,3.58237E-05,-2.73453E-07,-8.16781E-08
2439.992632,3.57101E-05,-3.62685E-07,-8.1419E-08
2440.113161,3.56408E-05,-4.9763E-07,-8.12611E-08
2440.23369,3.56455E-05,-6.71659E-07,-8.12717E-08
2440.354219,3.57341E-05,-8.60915E-07,-8.14738E-08
2440.474749,3.58986E-05,-1.03735E-06,-8.18489E-08
2440.595278,3.61127E-05,-1.17293E-06,-8.23371E-08
2440.715807,3.63425E-05,-1.24469E-06,-8.28609E-08
2440.836336,3.6556E-05,-1.24182E-06,-8.33477E-08
2440.956865,3.67299E-05,-1.16608E-06,-8.37442E-08
2441.077395,3.68504E-05,-1.03382E-06,-8.40189E-08
2441.197924,3.69125E-05,-8.67319E-07,-8.41606E-08
2441.318453,3.69197E-05,-6.94627E-07,-8.4177E-08
2441.438982,3.68791E-05,-5.47102E-07,-8.40844E-08
2441.559511,3.67958E-05,-4.50809E-07,-8.38944E-08
2441.68004,3.6679E-05,-4.23864E-07,-8.36282E-08
2441.80057,3.65392E-05,-4.73115E-07,-8.33093E-08
2441.921099,3.63912E-05,-5.90388E-07,-8.29719E-08
2442.041628,3.62513E-05,-7.50941E-07,-8.26531E-08
2442.162157,3.61412E-05,-9.18993E-07,-8.24018E-08
2442.282686,3.60744E-05,-1.05568E-06,-8.22495E-08
2442.403215,3.60575E-05,-1.12744E-06,-8.22111E-08
2442.523745,3.6085E-05,-1.11662E-06,-8.22737E-08
2442.644274,3.61396E-05,-1.02764E-06,-8.23983E-08
2442.764803,3.61955E-05,-8.82777E-07,-8.25257E-08
2442.885332,3.62254E-05,-7.20465E-07,-8.2594E-08
2443.005861,3.62114E-05,-5.78021E-07,-8.2562E-08
2443.126391,3.61465E-05,-4.84821E-07,-8.24139E-08
2443.24692,3.60422E-05,-4.49704E-07,-8.21762E-08
2443.367449,3.5922E-05,-4.63177E-07,-8.19022E-08
2443.487978,3.58225E-05,-5.00502E-07,-8.16752E-08
2443.608507,3.57735E-05,-5.31421E-07,-8.15635E-08
2443.729036,3.58022E-05,-5.31863E-07,-8.1629E-08
2443.849566,3.59198E-05,-4.85483E-07,-8.18973E-08
2443.970095,3.61187E-05,-3.94047E-07,-8.23506E-08
2444.090624,3.63821E-05,-2.71686E-07,-8.29513E-08
2444.211153,3.6679E-05,-1.40927E-07,-8.36282E-08
2444.331682,3.69759E-05,-2.80534E-08,-8.43051E-08
2444.452211,3.72401E-05,4.06447E-08,-8.49073E-08
2444.572741,3.74461E-05,4.79343E-08,-8.53772E-08
2444.69327,3.75738E-05,-1.72296E-08,-8.56684E-08
2444.813799,3.76188E-05,-1.45565E-07,-8.57709E-08
2444.934328,3.75838E-05,-3.19174E-07,-8.56912E-08
2445.054857,3.7482E-05,-5.08452E-07,-8.54591E-08
2445.175387,3.73303E-05,-6.75414E-07,-8.51131E-08
2445.295916,3.71514E-05,-7.86495E-07,-8.47052E-08
2445.416445,3.69691E-05,-8.23374E-07,-8.42894E-08
2445.536974,3.67998E-05,-7.8782E-07,-8.39036E-08
2445.657503,3.66594E-05,-7.04344E-07,-8.35833E-08
2445.778032,3.65585E-05,-6.12473E-07,-8.33534E-08
2445.898562,3.64967E-05,-5.52844E-07,-8.32125E-08
2446.019091,3.64727E-05,-5.5704E-07,-8.31577E-08
2446.13962,3.6477E-05,-6.31908E-07,-8.31676E-08
2446.260149,3.64973E-05,-7.63087E-07,-8.32139E-08
2446.380678,3.65167E-05,-9.15239E-07,-8.3258E-08
2446.501207,3.65182E-05,-1.05281E-06,-8.32616E-08
2446.621737,3.64908E-05,-1.14886E-06,-8.3199E-08
2446.742266,3.64302E-05,-1.19368E-06,-8.30609E-08
2446.862795,3.634E-05,-1.19876E-06,-8.28552E-08
2446.983324,3.62345E-05,-1.18662E-06,-8.26146E-08
2447.103853,3.6138E-05,-1.17911E-06,-8.23947E-08
2447.224382,3.607E-05,-1.18706E-06,-8.22396E-08
2447.344912,3.60463E-05,-1.20561E-06,-8.21855E-08
2447.465441,3.60706E-05,-1.21908E-06,-8.2241E-08
2447.58597,3.61352E-05,-1.20737E-06,-8.23883E-08
2447.706499,3.62223E-05,-1.1599E-06,-8.25869E-08
2447.827028,3.63153E-05,-1.07666E-06,-8.2799E-08
2447.947558,3.64024E-05,-9.71327E-07,-8.29975E-08
2448.068087,3.6482E-05,-8.66877E-07,-8.3179E-08
2448.188616,3.6561E-05,-7.78103E-07,-8.33591E-08
2448.309145,3.66506E-05,-7.16049E-07,-8.35634E-08
2448.429674,3.67549E-05,-6.76077E-07,-8.38011E-08
2448.550203,3.68698E-05,-6.46483E-07,-8.40631E-08
2448.670733,3.69765E-05,-6.12473E-07,-8.43065E-08
2448.791262,3.7049E-05,-5.65874E-07,-8.44717E-08
2448.911791,3.70593E-05,-5.08673E-07,-8.44952E-08
2449.03232,3.69918E-05,-4.49042E-07,-8.43414E-08
2449.152849,3.68442E-05,-4.01336E-07,-8.40047E-08
2449.273378,3.66306E-05,-3.73728E-07,-8.35178E-08
2449.393908,3.63793E-05,-3.71298E-07,-8.29449E-08
2449.514437,3.61231E-05,-3.88305E-07,-8.23606E-08
2449.634966,3.58908E-05,-4.12379E-07,-8.18311E-08
2449.755495,3.57045E-05,-4.31152E-07,-8.14062E-08
2449.876024,3.55799E-05,-4.32698E-07,-8.11223E-08
2449.996554,3.55222E-05,-4.12821E-07,-8.09907E-08
2450.117083,3.55344E-05,-3.75053E-07,-8.10184E-08
2450.237612,3.56133E-05,-3.28229E-07,-8.11984E-08
2450.358141,3.5751E-05,-2.87589E-07,-8.15122E-08
2450.47867,3.59298E-05,-2.68815E-07,-8.192E-08
2450.599199,3.61243E-05,-2.90902E-07,-8.23634E-08
2450.719729,3.63057E-05,-3.62685E-07,-8.27769E-08
2450.840258,3.64477E-05,-4.89459E-07,-8.31007E-08
2450.960787,3.65289E-05,-6.63709E-07,-8.32858E-08
2451.081316,3.65482E-05,-8.66215E-07,-8.33299E-08
2451.201845,3.65142E-05,-1.06871E-06,-8.32523E-08
2451.322374,3.64414E-05,-1.24027E-06,-8.30865E-08
2451.442904,3.6349E-05,-1.35266E-06,-8.28758E-08
2451.563433,3.62451E-05,-1.38887E-06,-8.26388E-08
2451.683962,3.61284E-05,-1.35067E-06,-8.23727E-08
2451.804491,3.59979E-05,-1.25131E-06,-8.20752E-08
2451.92502,3.58499E-05,-1.11795E-06,-8.17378E-08
2452.04555,3.56948E-05,-9.77731E-07,-8.13842E-08
2452.166079,3.5554E-05,-8.54732E-07,-8.10632E-08
2452.286608,3.54573E-05,-7.64412E-07,-8.08426E-08
2452.407137,3.54323E-05,-7.08761E-07,-8.07857E-08
2452.527666,3.54907E-05,-6.82923E-07,-8.09188E-08
2452.648195,3.56252E-05,-6.76739E-07,-8.12255E-08
2452.768725,3.57997E-05,-6.80493E-07,-8.16233E-08
2452.889254,3.59701E-05,-6.85793E-07,-8.20118E-08
2453.009783,3.60822E-05,-6.88223E-07,-8.22673E-08
2453.130312,3.60996E-05,-6.85131E-07,-8.23072E-08
2453.250841,3.60094E-05,-6.75635E-07,-8.21015E-08
2453.37137,3.5825E-05,-6.6128E-07,-8.16809E-08
2453.4919,3.55734E-05,-6.47808E-07,-8.11073E-08
2453.612429,3.53016E-05,-6.43612E-07,-8.04876E-08
2453.732958,3.50494E-05,-6.60176E-07,-7.99127E-08
2453.853487,3.48538E-05,-7.06331E-07,-7.94666E-08
2453.974016,3.47374E-05,-7.85391E-07,-7.92012E-08
2454.094546,3.47111E-05,-8.93819E-07,-7.91414E-08
2454.215075,3.47751E-05,-1.01637E-06,-7.92873E-08
2454.335604,3.4919E-05,-1.13296E-06,-7.96153E-08
2454.456133,3.51234E-05,-1.22371E-06,-8.00813E-08
2454.576662,3.53665E-05,-1.27494E-06,-8.06356E-08
2454.697191,3.56224E-05,-1.28532E-06,-8.12191E-08
2454.817721,3.58683E-05,-1.26235E-06,-8.17798E-08
2454.93825,3.60878E-05,-1.22327E-06,-8.22801E-08
2455.058779,3.62782E-05,-1.18529E-06,-8.27143E-08
2455.179308,3.64421E-05,-1.16388E-06,-8.30879E-08
2455.299837,3.65854E-05,-1.16012E-06,-8.34146E-08
2455.420366,3.67127E-05,-1.17116E-06,-8.3705E-08
2455.540896,3.68233E-05,-1.18706E-06,-8.3957E-08
2455.661425,3.69076E-05,-1.1992E-06,-8.41492E-08
2455.781954,3.69556E-05,-1.2023E-06,-8.42588E-08
2455.902483,3.69591E-05,-1.19876E-06,-8.42667E-08
2456.023012,3.69175E-05,-1.19324E-06,-8.4172E-08
2456.143541,3.68448E-05,-1.19302E-06,-8.40061E-08
2456.264071,3.67571E-05,-1.20252E-06,-8.38061E-08
2456.3846,3.66765E-05,-1.21886E-06,-8.36225E-08
2456.505129,3.66141E-05,-1.23608E-06,-8.34801E-08
2456.625658,3.6571E-05,-1.24778E-06,-8.33819E-08
2456.746187,3.65388E-05,-1.24535E-06,-8.33086E-08
2456.866717,3.65045E-05,-1.22923E-06,-8.32303E-08
2456.987246,3.64583E-05,-1.1992E-06,-8.31249E-08
2457.107775,3.63968E-05,-1.16321E-06,-8.29847E-08
2457.228304,3.63235E-05,-1.12634E-06,-8.28175E-08
2457.348833,3.62457E-05,-1.09587E-06,-8.26403E-08
2457.469362,3.61658E-05,-1.07555E-06,-8.24581E-08
2457.589892,3.60822E-05,-1.06871E-06,-8.22673E-08
2457.710421,3.59823E-05,-1.08019E-06,-8.20396E-08
2457.83095,3.58602E-05,-1.10867E-06,-8.17613E-08
2457.951479,3.57179E-05,-1.15769E-06,-8.14368E-08
2458.072008,3.55656E-05,-1.22128E-06,-8.10896E-08
2458.192537,3.54345E-05,-1.28885E-06,-8.07907E-08
2458.313067,3.53577E-05,-1.34294E-06,-8.06157E-08
2458.433596,3.53624E-05,-1.36613E-06,-8.06263E-08
2458.554125,3.54579E-05,-1.34118E-06,-8.08441E-08
2458.674654,3.56324E-05,-1.26014E-06,-8.12418E-08
2458.795183,3.58552E-05,-1.13075E-06,-8.17499E-08
2458.915713,3.6085E-05,-9.72211E-07,-8.22737E-08
2459.036242,3.62847E-05,-8.13658E-07,-8.27292E-08
2459.156771,3.64349E-05,-6.84689E-07,-8.30716E-08
2459.2773,3.65332E-05,-6.04302E-07,-8.32958E-08
2459.397829,3.65944E-05,-5.76696E-07,-8.34353E-08
2459.518358,3.66353E-05,-5.91934E-07,-8.35285E-08
2459.638888,3.66756E-05,-6.22853E-07,-8.36203E-08
2459.759417,3.67196E-05,-6.46042E-07,-8.37207E-08
2459.879946,3.67621E-05,-6.46042E-07,-8.38175E-08
2460.000475,3.67917E-05,-6.22853E-07,-8.38851E-08
2460.121004,3.67942E-05,-5.93701E-07,-8.38908E-08
2460.241533,3.67627E-05,-5.83321E-07,-8.38189E-08
2460.362063,3.66984E-05,-6.16669E-07,-8.36723E-08
2460.482592,3.661E-05,-7.02357E-07,-8.34709E-08
2460.603121,3.65111E-05,-8.30661E-07,-8.32452E-08
2460.72365,3.64159E-05,-9.72211E-07,-8.30282E-08
2460.844179,3.63406E-05,-1.09079E-06,-8.28566E-08
2460.964709,3.62957E-05,-1.15107E-06,-8.27541E-08
2461.085238,3.62879E-05,-1.13672E-06,-8.27363E-08
2461.205767,3.63178E-05,-1.0517E-06,-8.28047E-08
2461.326296,3.63784E-05,-9.24955E-07,-8.29427E-08
2461.446825,3.64583E-05,-7.94003E-07,-8.31249E-08
2461.567354,3.65388E-05,-6.96835E-07,-8.33086E-08
2461.687884,3.65994E-05,-6.59513E-07,-8.34466E-08
2461.808413,3.66253E-05,-6.82039E-07,-8.35057E-08
2461.928942,3.66078E-05,-7.48953E-07,-8.34659E-08
2462.049471,3.65529E-05,-8.28233E-07,-8.33406E-08
2462.17,3.64761E-05,-8.84544E-07,-8.31655E-08
2462.290529,3.63987E-05,-8.90948E-07,-8.2989E-08
2462.411059,3.63406E-05,-8.34195E-07,-8.28566E-08
2462.531588,3.63169E-05,-7.14282E-07,-8.28025E-08
2462.652117,3.63291E-05,-5.47985E-07,-8.28303E-08
2462.772646,3.63721E-05,-3.5893E-07,-8.29285E-08
2462.893175,3.64315E-05,-1.72513E-07,-8.30637E-08
2463.013705,3.6498E-05,-1.21491E-08,-8.32153E-08
2463.134234,3.65588E-05,1.02938E-07,-8.33541E-08
2463.254763,3.66085E-05,1.59931E-07,-8.34673E-08
2463.375292,3.66441E-05,1.56618E-07,-8.35484E-08
2463.495821,3.6659E-05,9.43231E-08,-8.35826E-08
2463.61635,3.66481E-05,-1.47998E-08,-8.35577E-08
2463.73688,3.66041E-05,-1.56388E-07,-8.34573E-08
2463.857409,3.65198E-05,-3.08793E-07,-8.32652E-08
2463.977938,3.63984E-05,-4.53901E-07,-8.29883E-08
2464.098467,3.62492E-05,-5.72941E-07,-8.26481E-08
2464.218996,3.60906E-05,-6.58188E-07,-8.22865E-08
2464.339525,3.59498E-05,-7.03019E-07,-8.19656E-08
2464.460055,3.58521E-05,-7.11632E-07,-8.17428E-08
2464.580584,3.582E-05,-6.90652E-07,-8.16695E-08
2464.701113,3.58649E-05,-6.44717E-07,-8.1772E-08
2464.821642,3.59845E-05,-5.82659E-07,-8.20446E-08
2464.942171,3.61674E-05,-5.09115E-07,-8.24616E-08
2465.0627,3.63881E-05,-4.2806E-07,-8.29648E-08
2465.18323,3.66166E-05,-3.4612E-07,-8.34858E-08
2465.303759,3.68195E-05,-2.71245E-07,-8.39485E-08
2465.424288,3.69703E-05,-2.09841E-07,-8.42923E-08
2465.544817,3.70515E-05,-1.7185E-07,-8.44774E-08
2465.665346,3.70574E-05,-1.6191E-07,-8.44909E-08
2465.785876,3.69993E-05,-1.82231E-07,-8.43585E-08
2465.906405,3.69041E-05,-2.28174E-07,-8.41414E-08
2466.026934,3.68051E-05,-2.90681E-07,-8.39157E-08
2466.147463,3.67355E-05,-3.57605E-07,-8.3757E-08
2466.267992,3.67212E-05,-4.15913E-07,-8.37242E-08
2466.388521,3.67717E-05,-4.57655E-07,-8.38396E-08
2466.509051,3.6876E-05,-4.77533E-07,-8.40773E-08
2466.62958,3.70043E-05,-4.79079E-07,-8.43699E-08
